Unnamed: 0,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Genre
2420,Method Man,The What,Ready to Die (The Remaster),album,0.622,0.714,7.0,-8.244,0.411,0.191,0.0,0.106,0.711,173.163,237480.0,"Method Man - ""The Last 2 Minutes"" (Official Music Video)",ONErpm US,2636800.0,46371.0,2064.0,True,True,45081499.0,hip hop
2421,Method Man,Say,4:21...The Day After,album,0.826,0.416,0.0,-7.615,0.319,0.117,0.0,0.0737,0.621,92.033,229587.0,Method Man - Say (Live At Sunset Strip),Last Disciple,20254.0,403.0,14.0,False,False,21460766.0,hip hop
2422,Method Man,Got To Have It,4:21...The Day After,album,0.596,0.541,4.0,-8.026,0.418,0.102,0.0,0.145,0.851,95.752,253787.0,Method Man - Got To Have It,HustlerX900,14214317.0,126072.0,1199.0,False,False,28648716.0,hip hop
2423,Method Man,What's Happenin',Tical 0: The Prequel,album,0.73,0.899,2.0,-3.643,0.3,0.237,0.0,0.0995,0.757,109.129,232253.0,Method Man ft. Busta Rhymes - What's Happenin' *Uncensored* [Official video],2ThingsSmellLikeFish,30942590.0,180145.0,5079.0,False,False,17658398.0,hip hop
2425,Method Man,How High (Remix),Blackout!,album,0.567,0.873,6.0,-7.341,0.675,0.222,0.0,0.299,0.728,186.039,282507.0,Method Man & Redman - How High Part 2 (Official Video),UPROXX Video,25081589.0,191630.0,2717.0,False,False,13750019.0,hip hop
2426,Sezen Aksu,Firuze,Firuze,album,0.339,0.781,4.0,-5.469,0.0552,0.653,0.000118,0.27,0.528,79.27,304267.0,Sezen Aksu - Firuze (Official Audio - Orijinal Plak Kayıt),Sezen Aksu,16398829.0,71128.0,2636.0,True,True,16921719.0,pop
2427,Sezen Aksu,Geri Dön,Sen Ağlama,album,0.424,0.489,5.0,-7.11,0.0438,0.768,0.0,0.285,0.318,136.254,259103.0,Sezen Aksu - Geri Dön (Official Video),Sezen Aksu,6907078.0,43471.0,4679.0,True,True,24454615.0,pop
2428,Sezen Aksu,Tükeneceğiz,Sen Ağlama,album,0.395,0.675,1.0,-5.881,0.0472,0.649,0.0,0.0963,0.496,177.053,259360.0,Sezen Aksu - Tükeneceğiz (Official Audio),Sezen Aksu,52999310.0,235985.0,12946.0,True,True,41143460.0,pop
2429,Sezen Aksu,Biliyorsun,Ağlamak Güzeldir,album,0.446,0.546,10.0,-7.022,0.045,0.466,1.54e-05,0.193,0.376,125.961,316307.0,Sezen Aksu - Biliyorsun (Official Audio),Sezen Aksu,46984474.0,238248.0,10376.0,True,True,35025615.0,pop
2430,Sezen Aksu,Kaybolan Yıllar,Serçe,album,0.304,0.659,7.0,-6.091,0.0347,0.0286,1.46e-05,0.189,0.599,113.021,187653.0,Sezen Aksu - Kaybolan Yıllar (Official Audio),Sezen Aksu,11818107.0,85156.0,4629.0,True,True,27022396.0,pop
2431,Sezen Aksu,Unuttun mu Beni,Öptüm,album,0.662,0.784,8.0,-5.193,0.0321,0.118,0.000923,0.133,0.723,98.005,250218.0,Sezen Aksu - Unuttun Mu Beni (Official Video),Sezen Aksu,26260160.0,175893.0,13519.0,True,True,25500353.0,pop
2432,Sezen Aksu,Yalnızca Sitem,Git,album,0.414,0.603,0.0,-8.611,0.049,0.353,0.0,0.26,0.262,97.852,296080.0,Sezen Aksu - Yalnızca Sitem (Official Audio),Sezen Aksu,13647447.0,90321.0,4246.0,True,True,13598493.0,rock
2433,Sezen Aksu,Haydi Gel Benimle Ol,Sen Ağlama,album,0.641,0.795,2.0,-6.605,0.182,0.609,0.0,0.302,0.52,119.75,271618.0,Sezen Aksu - Haydi Gel Benimle Ol (Official Audio),Sezen Aksu,42575806.0,191919.0,5703.0,True,True,29458805.0,pop
2434,Sezen Aksu,Şanıma İnanma,Bahane,album,0.713,0.792,5.0,-6.217,0.0591,0.287,2.8e-06,0.123,0.866,95.992,235773.0,Sezen Aksu - Şanıma İnanma (Lyrics | Şarkı Sözleri),Sezen Aksu,18340858.0,93698.0,2160.0,True,True,36280803.0,pop
2435,Sezen Aksu,Kusura Bakma,Allahaısmarladık,album,0.654,0.533,7.0,-9.426,0.0309,0.532,7.85e-06,0.151,0.695,127.49,222693.0,Sezen Aksu - Kusura Bakma - 45'lik (Official Audio),Sezen Aksu,11526797.0,55497.0,1114.0,True,True,14949320.0,pop
2451,Banda El Recodo,Vas A Llorar Por Mí,Haciendo Historia,album,0.47,0.41,0.0,-3.672,0.0335,0.59,0.0,0.088,0.848,167.658,210280.0,Banda El Recodo De Cruz Lizárraga - Vas A Llorar Por Mí (Video Oficial),BandaElRecodoVEVO,369195742.0,799680.0,15050.0,True,True,122246047.0,latin
2496,3 Doors Down,Kryptonite,The Better Life,album,0.545,0.865,11.0,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933.0,3 Doors Down - Kryptonite (Official Video),3DoorsDownVEVO,393588871.0,1610152.0,38293.0,True,True,704218472.0,alternative rock
2497,3 Doors Down,Here Without You,Away From The Sun,album,0.557,0.533,10.0,-6.817,0.0252,0.0492,0.0,0.205,0.233,143.994,238733.0,3 Doors Down - Here Without You (Official Music Video),3DoorsDownVEVO,758398411.0,3653866.0,99583.0,True,True,510259109.0,alternative rock
2498,3 Doors Down,When I'm Gone,Away From The Sun,album,0.53,0.768,7.0,-5.611,0.0284,0.00385,0.0,0.103,0.374,148.095,260333.0,3 Doors Down - When I'm Gone,3DoorsDownVEVO,155704474.0,821590.0,20405.0,True,True,185957704.0,alternative rock
2500,3 Doors Down,It's Not My Time,3 Doors Down,album,0.532,0.935,0.0,-4.798,0.0619,0.00133,8.37e-06,0.106,0.309,128.025,241960.0,3 Doors Down - It's Not My Time (Official Music Video),3DoorsDownVEVO,83165141.0,321219.0,12056.0,True,True,106576967.0,alternative rock
2501,3 Doors Down,Be Like That,The Better Life,album,0.487,0.702,7.0,-6.043,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,265907.0,3 Doors Down - Be Like That (Official Video),3DoorsDownVEVO,26388011.0,126050.0,3717.0,True,True,54536838.0,alternative rock
2502,3 Doors Down,Loser,The Better Life,album,0.493,0.88,6.0,-6.424,0.0693,0.0108,2.66e-05,0.226,0.389,147.913,264800.0,3 Doors Down - Loser (Official Video),3DoorsDownVEVO,41691862.0,200740.0,6678.0,True,True,39372488.0,alternative rock
2503,3 Doors Down,Away From The Sun,Away From The Sun,album,0.541,0.677,0.0,-6.211,0.0271,0.0244,0.0,0.0854,0.237,131.922,232067.0,3 Doors Down - Away From The Sun (Official Video),3DoorsDownVEVO,27463333.0,121758.0,4726.0,True,True,31116484.0,alternative rock
2504,3 Doors Down,Let Me Go,The Greatest Hits,compilation,0.48,0.863,1.0,-4.914,0.0385,0.0181,0.0,0.111,0.491,91.972,243053.0,3 Doors Down - Let Me Go (Official Music Video),3DoorsDownVEVO,40515497.0,177669.0,6006.0,True,True,48999602.0,alternative rock
2505,3 Doors Down,Still Alive,Us And The Night,album,0.427,0.962,11.0,-4.263,0.0508,0.000245,0.415,0.157,0.568,169.943,161947.0,3 Doors Down - Still Alive (with lyrics),ღвυllєтღfσяღмуღναlєитιиєღlσνєяεღ,248088.0,1589.0,55.0,False,False,6659935.0,alternative rock
2511,The Black Keys,Heavy Soul,The Big Come Up,album,0.432,0.617,0.0,-3.125,0.049,0.53,0.00553,0.122,0.873,98.326,128893.0,The Black Keys - Heavy Soul,Houdini116,3986631.0,22736.0,502.0,False,False,17674653.0,rock
2514,The Black Keys,Fever,Turn Blue,album,0.609,0.674,9.0,-6.506,0.0355,0.00378,0.000302,0.129,0.743,127.541,246307.0,The Black Keys - Fever [Official Video],The Black Keys,21598621.0,100026.0,2808.0,True,True,125673617.0,rock
2515,The Black Keys,Your Touch,Magic Potion,album,0.532,0.768,4.0,-8.698,0.0551,0.8,2.01e-05,0.377,0.698,116.026,162587.0,The Black Keys - Your Touch [Official Music Video],The Black Keys,6530418.0,27353.0,1180.0,True,True,35985746.0,alternative rock
2516,Marilyn Manson,The Beautiful People,Antichrist Superstar,album,0.621,0.834,10.0,-10.068,0.0557,0.000779,0.456,0.0611,0.937,143.973,218827.0,Marilyn Manson - The Beautiful People,MarilynMansonVEVO,249594269.0,1550997.0,80259.0,True,True,275110964.0,metal
2525,Marilyn Manson,KILL4ME,Heaven Upside Down,album,0.635,0.688,11.0,-6.136,0.0346,0.0023,1.07e-05,0.507,0.389,107.989,239240.0,MARILYN MANSON - KILL4ME,Marilyn Manson,6249163.0,56833.0,1536.0,False,True,53475362.0,metal
2527,Santana,Black Magic Woman - Single Version,Santana's Greatest Hits,compilation,0.489,0.349,2.0,-14.295,0.0323,0.676,0.0789,0.0866,0.622,124.348,196467.0,Santana - Black Magic Woman (Official Audio),SantanaVEVO,9194764.0,130373.0,2377.0,True,True,171189105.0,rock
2531,Santana,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,Shaman,album,0.59,0.929,2.0,-3.236,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467.0,Santana - The Game Of Love (Video) ft. Michelle Branch,SantanaVEVO,53703208.0,298026.0,10449.0,True,True,65691488.0,rock
2536,Electric Light Orchestra,Mr. Blue Sky,Out of the Blue,album,0.388,0.338,10.0,-10.054,0.0329,0.652,3.73e-06,0.248,0.478,177.765,303373.0,Electric Light Orchestra - Mr. Blue Sky (Official Video),ELOVEVO,56498415.0,758210.0,30038.0,True,True,766947143.0,alternative rock
2537,Electric Light Orchestra,Don't Bring Me Down,Discovery,album,0.638,0.867,2.0,-6.469,0.0331,0.144,0.000733,0.0846,0.805,115.692,243373.0,Electric Light Orchestra - Don't Bring Me Down (Official Video),ELOVEVO,20203246.0,170916.0,5920.0,True,True,230084158.0,alternative rock
2538,Electric Light Orchestra,Livin' Thing,A New World Record,album,0.549,0.651,0.0,-7.097,0.0323,0.583,0.0,0.121,0.368,122.818,212307.0,Electric Light Orchestra - Livin' Thing (Official Video),ELOVEVO,17600761.0,119174.0,5219.0,True,True,175547398.0,rock
2539,Electric Light Orchestra,Last Train to London,Discovery,album,0.727,0.537,7.0,-9.785,0.0295,0.396,0.000789,0.349,0.954,121.493,270067.0,Electric Light Orchestra - Last Train to London (Official Video),ELOVEVO,113473579.0,692797.0,18216.0,True,True,116531272.0,alternative rock
2540,Electric Light Orchestra,Sweet Talkin' Woman,Out of the Blue,album,0.609,0.611,0.0,-9.208,0.0298,0.513,0.0,0.093,0.916,121.836,229867.0,Electric Light Orchestra - Sweet Talkin' Woman (1978),Warmer Music Videos,70570.0,1224.0,96.0,False,False,52316383.0,alternative rock
2541,Electric Light Orchestra,Turn to Stone,Out of the Blue,album,0.548,0.72,1.0,-9.777,0.0409,0.0686,0.000232,0.107,0.458,140.966,229093.0,Electric Light Orchestra - Turn To Stone (1977) HD,Warmer Music Videos,271419.0,4060.0,318.0,False,False,74205062.0,alternative rock
2542,Electric Light Orchestra,Evil Woman,Face the Music,album,0.677,0.619,9.0,-7.446,0.0334,0.457,0.000149,0.221,0.74,119.624,269840.0,ELO- Evil Woman (Official Video),Red Dead Ridiculous,554394.0,8726.0,551.0,False,False,60610032.0,alternative rock
2543,Electric Light Orchestra,Telephone Line,A New World Record,album,0.467,0.367,9.0,-8.164,0.0298,0.771,2.27e-05,0.0847,0.205,70.856,280360.0,ELO Electric light orchestra - telephone line HD high definition stereo,cbeltran,1019883.0,8323.0,537.0,False,False,66782900.0,rock
2544,Electric Light Orchestra,Evil Woman,Flashback,compilation,0.703,0.58,9.0,-8.611,0.0282,0.461,2.74e-05,0.518,0.896,119.855,259827.0,ELO- Evil Woman (Official Video),Red Dead Ridiculous,554394.0,8726.0,551.0,False,False,89060133.0,alternative rock
2545,Electric Light Orchestra,Hold On Tight,Time,album,0.439,0.794,7.0,-11.792,0.0633,0.159,1.69e-06,0.434,0.748,145.056,186600.0,Electric Light Orchestra - Hold On Tight (Official Video),ELOVEVO,10820519.0,63188.0,1992.0,True,True,38672908.0,alternative rock
2546,Jimi Hendrix,All Along the Watchtower,Electric Ladyland,album,0.438,0.805,8.0,-6.237,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800.0,Jimi Hendrix - All Along The Watchtower (Official Video),Trav Meek,51665.0,1019.0,74.0,False,False,583331585.0,rock
2547,Jimi Hendrix,Little Wing,Axis: Bold As Love,album,0.515,0.534,6.0,-8.045,0.0768,0.181,0.00278,0.0547,0.426,70.776,145747.0,"Jimi Hendrix ""Little wing"" GR 012/21 (Official Video)",Grecords1960,66178.0,778.0,19.0,True,True,210571134.0,rock
2548,Jimi Hendrix,Purple Haze,Are You Experienced,album,0.533,0.905,2.0,-5.27,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813.0,Purple Haze (Live at the Atlanta Pop Festival) (Digital Video),JimiHendrixVEVO,27909764.0,248965.0,10082.0,True,True,285082058.0,rock
2549,Jimi Hendrix,Hey Joe,Are You Experienced,album,0.346,0.768,9.0,-5.695,0.0377,0.00603,0.38,0.0244,0.532,169.492,210160.0,The Jimi Hendrix Experience - Hey Joe (Official Audio),JimiHendrixVEVO,34159799.0,274255.0,7831.0,True,True,245334601.0,rock
2551,Jimi Hendrix,The Wind Cries Mary,Are You Experienced,album,0.499,0.495,5.0,-10.508,0.0501,0.348,0.0286,0.2,0.339,80.086,200733.0,Jimi Hendrix - The Wind Cries Mary(live in Stockholm 1967),ahumbleperspective,2254359.0,26412.0,1393.0,False,False,92470376.0,rock
2552,Jimi Hendrix,Castles Made of Sand,Axis: Bold As Love,album,0.461,0.714,11.0,-9.159,0.313,0.504,0.0171,0.684,0.454,94.372,168920.0,Castles Made of Sand,Jimi Hendrix - Topic,131571.0,12703.0,54.0,True,True,62511725.0,rock
2553,Jimi Hendrix,Crosstown Traffic,Electric Ladyland,album,0.486,0.963,0.0,-5.586,0.129,0.248,2.39e-06,0.158,0.533,113.133,146573.0,The Jimi Hendrix Experience - Crosstown Traffic,Slordy Purdy,180048.0,1048.0,42.0,False,False,59822511.0,rock
2554,Jimi Hendrix,Foxey Lady,Are You Experienced,album,0.507,0.847,1.0,-5.987,0.0411,0.0751,0.237,0.372,0.566,98.096,198773.0,The Jimi Hendrix Experience - Foxey Lady (Miami Pop 1968),JimiHendrixVEVO,54510752.0,379810.0,15431.0,True,True,81469496.0,rock
2555,Jimi Hendrix,Fire,Are You Experienced,album,0.479,0.944,9.0,-5.167,0.115,0.00206,0.0283,0.356,0.572,153.45,163800.0,Jimi Hendrix Live - Fire,StarRangerX15,205310.0,2791.0,166.0,False,False,37047825.0,rock
2556,Sum 41,In Too Deep,"All Killer, No Filler",album,0.568,0.844,9.0,-5.875,0.0505,0.000189,0.0,0.0607,0.766,116.046,207093.0,Sum 41 - In Too Deep (Official Music Video),Sum41VEVO,211097595.0,1043697.0,38601.0,True,True,385959962.0,pop
2557,Sum 41,Fat Lip,"All Killer, No Filler",album,0.402,0.914,9.0,-5.215,0.142,0.000579,0.0,0.065,0.626,196.505,178267.0,Sum 41 - Fatlip (Official Music Video),Sum41VEVO,132112209.0,714809.0,35950.0,True,True,333068309.0,pop
2558,Sum 41,Still Waiting,Does This Look Infected?,album,0.431,0.95,7.0,-4.918,0.26,0.00105,3.63e-05,0.272,0.56,191.936,158733.0,Sum 41 - Still Waiting (Official Music Video),Sum41VEVO,86417565.0,474439.0,24041.0,True,True,290968266.0,alternative rock
2559,Sum 41,Pieces,Chuck,album,0.457,0.83,5.0,-5.262,0.0321,0.00682,0.00337,0.166,0.602,99.93,182040.0,Sum 41 - Pieces (Official Music Video),Sum41VEVO,67878657.0,440651.0,17244.0,True,True,133635341.0,pop
2560,Sum 41,The Hell Song,Does This Look Infected?,album,0.359,0.935,8.0,-5.529,0.0817,0.000143,0.0141,0.351,0.658,173.429,198493.0,Sum 41 - The Hell Song (Official Music Video),Sum41VEVO,56289356.0,259856.0,11026.0,True,True,157469842.0,alternative rock
2561,Sum 41,With Me,Underclass Hero,album,0.167,0.851,4.0,-4.039,0.0421,0.0127,0.0,0.172,0.11,175.426,291360.0,Sum 41 - With Me (Official Music Video),Sum41VEVO,69801752.0,401124.0,16295.0,True,True,96271819.0,pop
2562,Sum 41,War,13 Voices,album,0.393,0.899,1.0,-4.105,0.0491,0.000811,0.0,0.313,0.54,175.926,209667.0,Sum 41 - War (Official Music Video),Hopeless Records,12212988.0,120308.0,5045.0,True,True,41954575.0,alternative rock
2563,Sum 41,Over My Head (Better Off Dead),Does This Look Infected?,album,0.44,0.919,7.0,-4.462,0.0735,0.00222,0.00503,0.0892,0.773,184.324,149307.0,Sum 41 - Over My Head (Better Off Dead) (Official Music Video),Sum41VEVO,18975829.0,76628.0,2862.0,True,True,55746097.0,alternative rock
2564,Sum 41,No Reason,Chuck,album,0.45,0.989,6.0,-3.234,0.0574,0.000275,0.0,0.872,0.455,97.968,184867.0,Sum 41 - No Reason (Music Video),Marcus Brekken,1255819.0,8489.0,361.0,False,False,37417022.0,pop
2565,Sum 41,Underclass Hero,Underclass Hero,album,0.347,0.988,9.0,-2.979,0.127,0.000708,0.0,0.101,0.765,191.933,194133.0,Sum 41 - Underclass Hero (Official Music Video),Sum41VEVO,21976121.0,87070.0,5275.0,True,True,42966994.0,pop
2566,Coolio,Gangsta's Paradise,Gangsta's Paradise,album,0.647,0.514,8.0,-10.05,0.0593,0.0655,0.0,0.398,0.386,79.975,240693.0,Coolio - Gangsta's Paradise (feat. L.V.) [Official Music Video],Tommy Boy,1172798473.0,10144160.0,323685.0,True,True,725102.0,hip hop
2567,Coolio,Fantastic Voyage,It Takes a Thief,album,0.888,0.584,7.0,-13.308,0.112,0.0385,3.19e-06,0.0625,0.762,104.705,334440.0,Coolio - Fantastic Voyage (Official Music Video) [HD],CoolioVEVO,1109321.0,27658.0,1341.0,True,True,24087037.0,hip hop
2568,Coolio,C U When U Get There,My Soul,album,0.76,0.585,3.0,-7.307,0.161,0.0102,0.000468,0.308,0.455,91.179,311040.0,Coolio - C U When U Get There (feat. 40 Thevz) [Official Music Video],Tommy Boy,13664329.0,137076.0,10148.0,True,True,20103214.0,hip hop
2569,Coolio,2 Minutes & 21 Seconds Of Funk,My Soul,album,0.83,0.529,5.0,-5.634,0.189,0.102,0.00219,0.216,0.382,95.812,144440.0,Coolio - 2 Minutes & 21 Seconds of Funk,Tommy Boy,130489.0,1594.0,33.0,True,True,857338.0,hip hop
2570,Coolio,"1, 2, 3, 4 (Sumpin' New)",Gangsta's Paradise,album,0.904,0.747,1.0,-7.218,0.157,0.296,0.00286,0.322,0.61,115.181,213920.0,"Coolio - 1,2,3,4 (Sumpin' New) [Official Music Video]",Tommy Boy,4951029.0,55283.0,2635.0,True,True,11829286.0,hip hop
2571,Coolio,County Line,It Takes a Thief,album,0.852,0.378,7.0,-11.729,0.272,0.0756,0.0,0.35,0.514,99.888,177733.0,Coolio - County Line (Official Music Video) [Explicit],Tommy Boy,74388.0,1976.0,213.0,True,True,1982817.0,hip hop
2572,Coolio,Gangsta's Paradise (Re-Recorded Version),Hip Hop Masters,album,0.652,0.542,0.0,-6.115,0.054,0.132,0.0,0.16,0.377,80.991,237520.0,Coolio - Gangsta's Paradise (Re-Recorded / Remastered),Vevo Music Group,11302.0,246.0,8.0,False,False,23168204.0,hip hop
2573,Coolio,That's How It Is - Skit,Gangsta's Paradise,album,0.51,0.539,7.0,-14.628,0.891,0.466,0.0,0.379,0.375,173.202,60307.0,Coolio - That's How it Is,Tommy Boy,1447154.0,4213.0,56.0,True,True,1243623.0,hip hop
2574,Coolio,Geto Highlites,Gangsta's Paradise,album,0.805,0.686,8.0,-8.671,0.159,0.194,0.0,0.263,0.602,87.414,276467.0,Coolio - Geto Highlites,Tommy Boy,663853.0,5221.0,344.0,True,True,1936003.0,hip hop
2575,Megadeth,Symphony Of Destruction,Countdown To Extinction (Expanded Edition - Remastered),album,0.61,0.891,4.0,-5.452,0.0587,0.000805,0.0928,0.0657,0.51,139.903,246733.0,Megadeth - Symphony of Destruction [Official Video],Rodrigo Schang,7729299.0,69609.0,2215.0,False,False,232533442.0,metal
2576,Megadeth,Holy Wars...The Punishment Due - Remastered 2004,Rust In Peace (Expanded Edition),album,0.325,0.985,11.0,-3.941,0.151,0.00177,0.107,0.351,0.221,125.307,392600.0,Megadeth - Holy Wars...The Punishment Due,megadethvevo,57673836.0,422691.0,24285.0,True,True,112037367.0,metal
2577,Megadeth,Tornado Of Souls - Remastered 2004,Rust In Peace (Expanded Edition),album,0.519,0.982,7.0,-3.547,0.108,0.00203,0.00055,0.0971,0.361,97.745,319267.0,Megadeth - Tornado of Souls Music Video HQ,Seba Wiśnia,422115.0,1833.0,53.0,False,False,86241417.0,metal
2579,Megadeth,Paranoid,Hidden Treasures,album,0.355,0.973,4.0,-7.004,0.071,0.000359,0.154,0.142,0.628,187.385,152600.0,megadeth-paranoid (live) [official video],camilo valderrama,18103.0,160.0,11.0,False,False,20809167.0,metal
2580,Megadeth,Peace Sells - Remastered,Peace Sells...But Who's Buying (Deluxe Edition - Remastered),album,0.322,0.932,4.0,-4.252,0.163,8.57e-05,0.817,0.0969,0.376,138.042,244160.0,Megadeth - Peace Sells,megadethvevo,4356416.0,70584.0,3883.0,True,True,48267009.0,metal
2581,Megadeth,Angry Again,Hidden Treasures,album,0.689,0.719,3.0,-8.643,0.0304,2.39e-05,0.679,0.314,0.959,127.982,227973.0,Megadeth   Angry Again HD,Heavy Metal México,673739.0,9875.0,597.0,False,False,32853949.0,metal
2582,Megadeth,Sweating Bullets - Remastered 2004,Countdown To Extinction (Expanded Edition - Remastered),album,0.325,0.856,4.0,-6.547,0.188,0.000319,0.00708,0.257,0.652,69.955,327040.0,Megadeth - Sweating Bullets (Official Music Video),megadethvevo,27167635.0,248511.0,12869.0,True,True,38874688.0,metal
2583,Megadeth,Hangar 18 - Remastered,Rust In Peace (Expanded Edition),album,0.248,0.988,2.0,-3.74,0.144,5.87e-05,0.84,0.323,0.149,115.301,311200.0,Megadeth - Hangar 18,megadethvevo,2583710.0,44105.0,1767.0,True,True,64258934.0,metal
2584,Megadeth,We’ll Be Back,"The Sick, The Dying… And The Dead!",album,0.405,0.96,2.0,-3.916,0.074,0.0001,0.0576,0.182,0.417,174.952,269467.0,Megadeth - We’ll Be Back: Chapter I,megadethvevo,3908197.0,135287.0,13702.0,True,True,7873560.0,metal
2585,The Clash,Should I Stay or Should I Go - Remastered,Combat Rock (Remastered),album,0.743,0.836,2.0,-6.465,0.116,0.0804,0.0,0.384,0.82,113.375,188987.0,The Clash - Should I Stay or Should I Go (Official Video),theclashVEVO,6928008.0,104150.0,4425.0,True,True,812402699.0,alternative rock
2587,The Clash,Rock the Casbah - Remastered,Combat Rock (Remastered),album,0.797,0.872,9.0,-6.727,0.0575,0.291,0.0,0.284,0.866,129.885,222427.0,The Clash - Rock the Casbah (Official Video),theclashVEVO,85783705.0,507057.0,25494.0,True,True,266385370.0,alternative rock
2589,The Clash,I Fought the Law,The Cost of Living - EP,single,0.526,0.9,2.0,-6.815,0.0545,0.00539,4.12e-05,0.14,0.883,151.279,163240.0,The Clash - I Fought the Law (Official Video),theclashVEVO,25611328.0,177295.0,5569.0,True,True,93642837.0,alternative rock
2593,The Clash,Janie Jones - Remastered,The Clash (Remastered),album,0.591,0.824,6.0,-7.83,0.0415,0.0344,0.0,0.146,0.741,104.304,128720.0,The Clash - Janie Jones (Official Audio),theclashVEVO,1177425.0,10057.0,340.0,True,True,17773912.0,alternative rock
2594,The Clash,The Magnificent Seven - Remastered,Sandinista! (Remastered),album,0.799,0.789,0.0,-8.208,0.0395,0.0595,0.0,0.0338,0.831,116.083,333520.0,The Clash - The Magnificent Seven (Official Video),theclashVEVO,2689982.0,29837.0,1226.0,True,True,29839444.0,rock
2595,Otis Redding,(Sittin' On) the Dock of the Bay,The Dock of the Bay (Mono),album,0.769,0.367,2.0,-11.226,0.0312,0.684,1.62e-05,0.081,0.535,103.621,163756.0,Otis Redding - (Sittin' On) The Dock Of The Bay (Official Music Video),RHINO,104559525.0,664808.0,13550.0,True,True,515616223.0,soul
2597,Otis Redding,Merry Christmas Baby,Merry Christmas Baby / White Christmas,single,0.71,0.291,5.0,-14.132,0.0338,0.35,0.0,0.128,0.856,101.517,155560.0,Otis Redding - Merry Christmas Baby (Atco Records 1967),ChristmasTimeTV,11645459.0,54995.0,1154.0,False,False,73192574.0,soul
2598,Otis Redding,Hard to Handle,Dock of the Bay Sessions,album,0.666,0.55,10.0,-8.672,0.0612,0.573,1.84e-06,0.122,0.961,95.552,141000.0,Otis Redding - Hard To Handle,fred166,8049555.0,50447.0,2474.0,False,False,85292136.0,soul
2600,Otis Redding,Try a Little Tenderness,Complete & Unbelievable: The Otis Redding Dictionary of Soul,album,0.587,0.133,9.0,-15.151,0.0565,0.186,2.26e-05,0.258,0.068,102.938,201733.0,Otis Redding - Try A Little Tenderness,Negro Paris,24790354.0,199319.0,5850.0,False,False,118607879.0,soul
2601,Otis Redding,My Girl,Otis Blue: Otis Redding Sings Soul (Collector's Edition),album,0.74,0.322,0.0,-9.26,0.0399,0.551,0.000763,0.17,0.629,102.889,175853.0,Otis Redding - My Girl,PerryCoxPF93,6466252.0,30798.0,590.0,False,False,93146591.0,soul
2602,Otis Redding,I've Been Loving You Too Long,Otis Blue: Otis Redding Sings Soul (Collector's Edition),album,0.499,0.246,9.0,-12.806,0.0325,0.7,0.00227,0.0965,0.152,148.468,181667.0,Otis Redding - I've Been Loving You Too Long,PerryCoxPF93,24101275.0,162645.0,5064.0,False,False,57430232.0,soul
2604,Otis Redding,Love Man,Love Man,album,0.588,0.611,11.0,-9.088,0.0311,0.197,8.79e-05,0.0518,0.937,149.141,139493.0,Otis Redding ~ Love Man,NoRosesForMe,9944662.0,40431.0,1295.0,False,False,29563279.0,soul
2605,Sting,Shape Of My Heart,Ten Summoner's Tales,album,0.537,0.373,6.0,-10.081,0.0331,0.691,0.000915,0.083,0.244,83.936,279227.0,Sting - Shape of My Heart (Official Music Video),StingVEVO,99207938.0,735519.0,16245.0,True,True,247351792.0,pop
2606,Sting,Fields Of Gold,Ten Summoner's Tales,album,0.651,0.339,2.0,-11.917,0.0246,0.372,0.0141,0.0739,0.32,103.996,222120.0,Sting - Fields Of Gold,StingVEVO,86169084.0,421631.0,14315.0,True,True,247696196.0,pop
2608,Sting,Redlight,Paradise Again,album,0.71,0.63,2.0,-7.003,0.0413,0.00879,0.147,0.058,0.216,125.0,242880.0,"Swedish House Mafia, Sting - Redlight",SHMVEVO,12595038.0,140911.0,4219.0,True,True,40723648.0,electronic
2612,Sting,If I Ever Lose My Faith In You,Ten Summoner's Tales,album,0.575,0.727,2.0,-9.539,0.0281,0.00952,0.00754,0.054,0.504,97.995,270533.0,Sting - If I Ever Lose My Faith In You,StingVEVO,15518237.0,56641.0,2614.0,True,True,42343592.0,pop
2613,Sting,Morning Is Coming (with Shaggy),44/876 (Deluxe),album,0.789,0.667,7.0,-7.852,0.283,0.179,0.0,0.0603,0.934,79.996,191320.0,Sting & Shaggy - Morning Is Coming (Live On Good Morning America/2018),StingVEVO,207599.0,2178.0,85.0,True,True,23274849.0,reggae
2615,Dimitri Vegas & Like Mike,Heaven,Heaven,single,0.716,0.853,9.0,-3.254,0.03,0.00812,0.000268,0.154,0.593,124.014,178294.0,Dimitri Vegas & Like Mike | Live At Tomorrowland 2022 Mainstage (FULL SET HD),Dimitri Vegas & Like Mike,3877674.0,50981.0,1627.0,False,True,15516282.0,electronic
